  658       -1.58
    0.688   36.3    0.209   53.5    0.361   47.2
    0.384  322.8    0.106  340.9    0.184  333.1
    0.145  268.5    0.068  284.1    0.114  283.5
  788       -7.46
    2.080  344.1    0.631    3.6    1.102  357.3
    0.690   36.2    0.204   52.6    0.360   47.7
    0.385  322.7    0.104  340.0    0.183  333.6
    0.147  268.0    0.067  284.3    0.113  283.7
  789      -10.74
    2.086  343.9    0.612    2.7    1.102  358.1
    0.692   36.0    0.198   51.8    0.360   48.3
    0.386  322.5    0.101  339.1    0.183  334.4
    0.148  267.5    0.065  284.7    0.113  284.1
  790      -14.34
    2.093  343.8    0.591    1.7    1.102  359.1
    0.695   35.9    0.192   50.8    0.361   49.0
    0.388  322.4    0.097  338.0    0.183  335.2
    0.150  266.9    0.064  285.1    0.112  284.4
  791      -18.27
    2.100  343.6    0.569    0.5    1.103    0.1
    0.698   35.7    0.186   49.6    0.361   49.8
    0.389  322.2    0.094  336.8    0.183  336.1
    0.151  266.3    0.062  285.5    0.112  284.8
  792      -18.03
    2.116  343.6    0.593    0.7    1.042    0.1
    0.704   35.6    0.194   50.0    0.342   49.7
    0.392  322.2    0.098  336.9    0.174  336.0
    0.154  266.0    0.065  285.7    0.106  285.4
  793      -19.31
    2.128  343.5    0.618    1.3    1.008    0.7
    0.708   35.6    0.204   50.8    0.332   50.3
    0.394  322.1    0.103  337.5    0.168  336.6
    0.155  265.8    0.068  286.1    0.103  285.8
  794      -21.74
    2.139  343.5    0.644    2.2    0.991    1.8
    0.713   35.5    0.214   51.9    0.327   51.4
    0.396  322.1    0.107  338.4    0.166  337.6
    0.157  265.6    0.071  286.6    0.101  286.2
  795      -24.30
    2.151  343.4    0.672    3.1    0.974    3.0
    0.717   35.5    0.225   53.0    0.323   52.5
    0.398  322.0    0.113  339.2    0.163  338.8
    0.159  265.4    0.073  287.2    0.099  286.6
  796      -27.00
    2.163  343.4    0.700    4.0    0.959    4.5
    0.722   35.4    0.236   54.1    0.319   53.8
    0.400  321.9    0.118  340.0    0.161  340.1
    0.160  265.2    0.076  287.8    0.097  287.1
  797      -30.72
    2.179  343.3    0.715    5.0    0.959    6.3
    0.728   35.4    0.243   55.3    0.322   55.7
    0.403  321.9    0.121  341.1    0.162  341.9
    0.162  265.0    0.077  289.0    0.097  288.3
  798      -34.76
    2.196  343.3    0.733    6.0    0.962    8.1
    0.734   35.4    0.250   56.6    0.324   57.6
    0.406  321.9    0.124  342.2    0.163  343.6
    0.164  264.8    0.078  290.2    0.096  289.5
  799      -40.32
    2.212  343.3    0.740    6.8    0.967    9.9
    0.739   35.4    0.254   57.6    0.328   59.4
    0.409  321.9    0.126  343.1    0.164  345.3
    0.166  264.7    0.078  291.4    0.096  290.8
  800      -46.46
    2.226  343.4    0.731    7.0    0.990   11.3
    0.744   35.4    0.250   57.8    0.337   60.9
    0.411  321.9    0.124  343.2    0.169  346.7
    0.168  264.6    0.077  291.8    0.098  291.1
  801      -52.87
    2.241  343.4    0.721    7.2    1.016   12.7
    0.750   35.3    0.247   58.1    0.347   62.3
    0.413  321.9    0.123  343.3    0.173  348.0
    0.170  264.5    0.075  292.3    0.099  291.5
  802      -51.23
    2.260  343.4    0.711    6.5    1.036   12.9
    0.756   35.3    0.243   57.3    0.354   62.6
    0.417  321.9    0.121  342.6    0.177  348.2
    0.172  264.3    0.073  291.7    0.100  291.2
  803      -48.60
    2.279  343.4    0.702    6.0    1.058   13.1
    0.763   35.3    0.239   56.8    0.362   62.7
    0.420  321.9    0.119  342.1    0.181  348.3
    0.174  264.0    0.072  291.1    0.101  291.0
  804      -48.11
    2.299  343.4    0.698    5.0    1.066   12.6
    0.770   35.3    0.238   55.8    0.364   62.3
    0.424  321.9    0.119  341.1    0.183  347.9
    0.177  263.8    0.071  290.4    0.101  290.3
  805      -50.44
    2.320  343.4    0.702    3.7    1.061   11.7
    0.777   35.3    0.238   54.6    0.362   61.4
    0.427  321.8    0.119  339.7    0.182  347.1
    0.179  263.6    0.070  289.7    0.101  289.3
  806      -49.77
    2.342  343.4    0.707    2.2    1.048   10.5
    0.785   35.3    0.239   53.1    0.357   60.2
    0.431  321.8    0.120  338.1    0.179  345.9
    0.182  263.3    0.070  288.7    0.099  288.2
  807      -43.30
    2.365  343.4    0.713    0.1    1.019    8.7
    0.794   35.3    0.241   51.2    0.346   58.4
    0.435  321.8    0.121  336.1    0.174  344.2
    0.185  263.1    0.071  287.3    0.097  286.9
  808      -38.94
    2.388  343.4    0.732  358.2    0.990    6.6
    0.802   35.2    0.248   49.5    0.335   56.3
    0.439  321.8    0.124  334.2    0.169  342.1
    0.187  262.8    0.072  285.8    0.094  285.5
  809      -38.88
    2.409  343.3    0.774  356.7    0.962    3.9
    0.810   35.2    0.262   48.1    0.325   53.7
    0.443  321.7    0.131  332.7    0.164  339.4
    0.190  262.6    0.075  284.3    0.091  284.1
  810      -38.32
    2.432  343.3    0.804  355.3    0.941    1.5
    0.818   35.1    0.271   46.8    0.317   51.4
    0.447  321.6    0.136  331.4    0.160  337.0
    0.192  262.4    0.077  282.9    0.090  282.8
  811      -37.30
    2.458  343.2    0.822  354.0    0.925  359.3
    0.827   35.0    0.277   45.4    0.311   49.3
    0.451  321.5    0.139  330.0    0.157  334.8
    0.195  262.1    0.078  281.4    0.088  281.6
  812      -35.26
    2.479  343.2    0.852  352.5    0.929  356.9
    0.834   35.0    0.286   43.8    0.311   47.0
    0.455  321.5    0.144  328.4    0.157  332.4
    0.197  262.0    0.080  279.9    0.088  280.1
  813      -32.80
    2.498  343.2    0.888  351.0    0.942  354.6
    0.841   35.0    0.296   42.2    0.315   44.6
    0.458  321.5    0.150  326.8    0.159  330.0
    0.200  261.9    0.083  278.5    0.089  278.5
  814      -31.15
    2.521  343.1    0.890  348.6    0.927  352.3
    0.849   34.9    0.296   39.8    0.308   42.4
    0.462  321.4    0.150  324.6    0.156  327.8
    0.202  261.6    0.083  276.9    0.088  277.5
  815      -29.58
    2.544  343.0    0.889  346.2    0.913  350.1
    0.856   34.8    0.295   37.3    0.302   40.3
    0.466  321.3    0.150  322.3    0.153  325.8
    0.204  261.3    0.082  275.5    0.087  276.6
  816      -27.64
    2.563  342.9    0.866  343.4    0.904  348.3
    0.863   34.7    0.285   34.5    0.297   38.4
    0.469  321.2    0.146  319.5    0.151  323.9
    0.206  261.3    0.080  274.2    0.085  275.7
  817      -25.82
    2.580  342.9    0.843  340.5    0.896  346.5
    0.869   34.6    0.276   31.7    0.294   36.5
    0.472  321.1    0.141  316.6    0.150  322.0
    0.208  261.3    0.078  273.1    0.084  274.8
  818      -22.44
    2.597  342.7    0.819  338.0    0.874  344.4
    0.875   34.5    0.267   29.2    0.285   34.4
    0.475  320.9    0.137  314.1    0.145  320.0
    0.210  261.0    0.077  272.5    0.083  274.0
  819      -19.15
    2.613  342.6    0.800  335.6    0.853  342.3
    0.880   34.3    0.260   26.8    0.277   32.3
    0.478  320.8    0.134  311.7    0.141  317.9
    0.212  260.7    0.076  272.0    0.082  273.3
  820      -17.40
    2.628  342.5    0.775  333.2    0.833  340.5
    0.885   34.2    0.251   24.6    0.269   30.6
    0.480  320.7    0.129  309.3    0.138  316.2
    0.214  260.5    0.074  271.5    0.081  272.8
  821      -17.22
    2.639  342.4    0.745  331.3    0.809  339.4
    0.889   34.1    0.241   22.8    0.261   29.7
    0.482  320.6    0.124  307.5    0.134  315.2
    0.215  260.4    0.073  271.1    0.079  272.9
  822      -17.05
    2.649  342.3    0.722  329.6    0.782  338.2
    0.892   34.0    0.232   21.2    0.252   28.6
    0.484  320.5    0.121  305.8    0.129  314.1
    0.217  260.2    0.072  270.7    0.077  272.9
  823      -16.90
    2.660  342.1    0.713  328.3    0.746  336.1
    0.896   33.9    0.229   20.2    0.240   26.7
    0.486  320.4    0.119  304.7    0.123  312.0
    0.218  260.0    0.072  270.5    0.075  272.7
  824      -16.50
    2.670  342.1    0.698  327.3    0.739  334.2
    0.899   33.8    0.224   19.0    0.237   24.9
    0.487  320.3    0.117  303.6    0.122  310.1
    0.219  259.9    0.071  270.4    0.076  272.3
  825      -16.14
    2.679  342.0    0.685  326.2    0.733  332.5
    0.902   33.7    0.220   17.9    0.235   23.3
    0.489  320.3    0.114  302.5    0.121  308.4
    0.220  259.8    0.070  270.3    0.076  271.9
  826      -12.53
    2.685  342.0    0.651  325.8    0.720  330.2
    0.905   33.7    0.208   17.6    0.230   21.2
    0.490  320.2    0.108  302.2    0.119  306.0
    0.221  259.8    0.068  270.3    0.077  271.7
  827       -8.71
    2.690  341.9    0.616  325.5    0.708  327.9
    0.907   33.6    0.197   17.4    0.226   19.0
    0.490  320.1    0.103  302.0    0.117  303.7
    0.221  259.7    0.066  270.4    0.077  271.5
  828       -5.07
    2.697  341.8    0.590  324.5    0.686  325.8
    0.909   33.5    0.188   16.5    0.217   17.1
    0.492  320.0    0.098  301.1    0.113  301.8
    0.222  259.6    0.064  270.4    0.075  271.3
  829       -1.73
    2.702  341.7    0.567  323.5    0.664  323.7
    0.911   33.4    0.180   15.5    0.210   15.1
    0.493  319.9    0.094  300.1    0.110  299.9
    0.223  259.4    0.062  270.3    0.074  271.0
  830       -1.73
    2.702  341.7    0.567  323.5    0.664  323.7
    0.911   33.4    0.180   15.5    0.210   15.1
    0.493  319.9    0.094  300.1    0.110  299.9
    0.223  259.4    0.062  270.3    0.074  271.0
  831       -1.73
    2.702  341.7    0.567  323.5    0.664  323.7
    0.911   33.4    0.180   15.5    0.210   15.1
    0.493  319.9    0.094  300.1    0.110  299.9
    0.223  259.4    0.062  270.3    0.074  271.0
