12	7.877212524	40.09491348	18.91457367	0.044096075	7.877212524	42.1192131	9.417366028	0
12.1	7.614638805	38.83283997	20.04419136	0.05377071	7.614638805	40.14366531	10.18111897	0
12.2	7.352065086	37.58009338	21.19900894	0.065210387	7.352065086	38.17227936	11.1107769	0
12.3	7.089491367	36.34085083	22.37608528	0.078668296	7.089491367	36.21657562	12.22033596	0
12.4	6.826917171	35.11889648	23.57222748	0.094423071	6.826917171	34.29185104	13.5150919	0
12.5	6.564343452	33.91899109	24.78401947	0.112780042	6.564343452	32.41528702	14.99221611	0
12.6	6.301769733	32.74515533	26.00783348	0.134072378	6.301769733	30.60366249	16.64187813	0
12.7	6.039196014	31.60088921	27.23985672	0.15866226	6.039196014	28.87087822	18.44873238	0
12.8	5.776622295	30.48912621	28.47614098	0.186941862	5.776622295	27.22584534	20.39355659	0
12.9	5.514048576	29.41224098	29.71268845	0.219334364	5.514048576	25.6711998	22.45493507	0
13	5.251474857	28.37207222	30.94560242	0.256294787	5.251474857	24.20339584	24.61078644	0
13.1	4.988901138	27.36995125	32.17183304	0.298310816	4.988901138	22.81441498	26.83973503	0
13.2	4.726327419	26.40672874	33.38785934	0.345903307	4.726327419	21.4950676	29.1221962	0
13.3	4.4637537	25.4828186	34.5892868	0.399626911	4.4637537	20.23936844	31.44121552	0
13.4	4.201179981	24.59823799	35.77178192	0.460070372	4.201179981	19.04897118	33.7830162	0
13.5	3.938606262	23.7526474	36.93099594	0.527856648	3.938606262	17.9359436	36.13742065	0
13.6	3.676032543	22.94539833	38.06261444	0.603642702	3.676032543	16.98446655	38.4978981	0
13.7	3.413458586	22.17557526	39.16237259	0.688119531	3.413458586	16.45737267	40.86096191	0
13.8	3.150884867	21.4420414	40.22609711	0.782011151	3.150884867	16.20577049	43.21869278	0
13.9	2.888311148	20.74347687	41.24972534	0.886073947	2.888311148	16.07169533	45.55720139	0
14	2.625737429	20.07841492	42.22934341	1.001095295	2.625737429	15.95563984	47.85739517	0
14.1	2.36316371	19.44528389	43.16121674	1.127892017	2.36316371	15.79511929	50.0961113	0
14.2	2.100589991	18.84243584	44.04179382	1.267308235	2.100589991	15.60139179	52.24782944	0
14.3	1.838016272	18.26817703	44.86776352	1.420212865	1.838016272	15.38462448	54.28685379	0
14.4	1.575442433	17.72079086	45.63605499	1.587496877	1.575442433	15.15214634	56.19007111	0
14.5	1.312868714	17.19856262	46.34386826	1.770069599	1.312868714	14.90912342	57.94003677	0
14.6	1.050294995	16.69979477	46.98869705	1.968854785	1.050294995	14.65911865	59.52829361	0
14.7	0.787721217	16.22282791	47.56833649	2.18478632	0.787721217	14.40454102	60.95849228	0
14.8	0.525147498	15.76605129	48.08090973	2.418802977	0.525147498	14.14698219	62.24874496	0
14.9	0.262573749	15.32791424	48.5248642	2.671843052	0.262573749	13.88746357	63.43156815	0
15	0	14.90693092	48.89905167	2.944838762	0	13.62661934	64.57743073	0
15.1	0	14.50168896	49.20275497	3.238708258	0	13.36481667	65.73960114	0
15.2	0	14.11085224	49.43547821	3.554350615	0	13.10222912	66.91930389	0
15.3	0	13.73316383	49.59034729	3.892637014	0	12.83897591	67.81432343	0
15.4	0	13.3674469	49.65372467	4.254403114	0	12.57531261	68.24152374	0
15.5	0	13.01260376	49.64660263	4.640441895	0	12.31157494	68.44909668	0
15.6	0	12.66761494	49.59240341	5.051494122	0	12.04808426	68.56704712	0
15.7	0	12.3315382	49.45007706	5.488240242	0	11.78506565	68.65075684	0
15.8	0	12.0035038	49.22402954	5.951292038	0	11.5225935	68.72301483	7.4E-10
15.9	0	11.6827116	48.93794632	6.441182613	0	11.26058388	68.67284393	1.875E-08
16	0	11.36843109	48.5903511	6.958359718	0	10.99882412	67.7341156	2.9635E-07
16.1	0	11.05999279	48.18466949	7.503175259	0	10.7370491	66.22200012	4.48762E-06
16.2	0	10.7567873	47.72377014	8.075879097	0	10.47502422	64.70030975	6.62863E-05
16.3	0	10.45826244	47.21072006	8.676609039	0	10.21260929	63.15322113	0.000921643
16.4	0	10.16391468	46.6487999	9.305383682	0	9.949804306	61.56878281	0.013325639
16.5	0	9.873291969	46.04139328	9.962098122	0	9.686729431	59.93965149	0.224697381
16.6	0	9.585985184	45.39198685	10.64651299	0	9.423585892	58.26282883	0.87753886
16.7	0	9.301625252	44.70415115	11.35825253	0	9.160577774	56.53908157	1.627447724
16.8	0	9.01988411	43.98148346	12.09679985	0	8.897845268	54.77207947	2.376430511
16.9	0	8.740465164	43.2276001	12.8614893	0	8.63542366	52.96748734	3.119003773
17	0	8.46310997	42.4461174	13.65150833	0	8.373235703	51.1320076	3.845647812
17.1	0	8.187590599	41.64059448	14.46589184	0	8.111128807	49.27254868	4.542434692
17.2	0	7.913714409	40.81454086	15.30352402	0	7.848935604	47.39554596	5.190103054
17.3	0	7.64132452	39.97138596	16.16313362	0	7.586532116	45.50644684	5.763075829
17.4	0	7.3703022	39.11444473	17.04330635	0	7.32388401	43.60933304	6.237793922
17.5	0	7.100572586	38.24691391	17.94247246	0	7.061048985	41.70669556	6.709525108
17.6	0	6.832109928	37.3718605	18.85892296	0	6.798150539	39.80019379	7.266045094
17.7	0	6.564941883	36.49217606	19.79080772	0	6.535326004	37.8938942	7.931758881
17.8	0	6.299156189	35.61059189	20.73615074	0	6.272672176	35.99456787	8.725967407
17.9	0	6.034902573	34.72962189	21.69284248	0	6.010212898	34.11147308	9.662700653
18	0	5.772397518	33.85152817	22.6586647	0	5.747894287	32.25598526	10.75041771
18.1	0	5.511923313	32.97802353	23.63129997	0	5.485610485	30.44104385	11.99206352
18.2	0	5.253826141	32.11061478	24.60834694	0	5.22325182	28.68045044	13.38545609
18.3	0	4.998511791	31.25141144	25.58736229	0	4.960746765	26.98801613	14.92391014
18.4	0	4.746436596	30.40220261	26.56596375	0	4.698088646	25.3766861	16.59705544
18.5	0	4.498101234	29.56463623	27.54197884	0	4.435333252	23.85773849	18.39175034
18.6	0	4.254034996	28.74016571	28.51373482	0	4.17257309	22.4401989	20.29301643
18.7	0	4.01478672	27.93006325	29.4786644	0	3.909895897	21.13055992	22.28496933
18.8	0	3.780910254	27.13542557	30.43411636	0	3.64735055	19.93289375	24.35164261
18.9	0	3.552950144	26.35718346	31.37741852	0	3.384931803	18.8493309	26.47771645
19	0	3.33142972	25.59609985	32.30589676	0	3.12259078	17.88080406	28.64911652
19.1	0	3.116838694	24.85278702	33.21689224	0	2.860264778	17.02814102	30.8534584
19.2	0	2.909623623	24.12771034	34.10776901	0	2.597915173	16.31370163	33.0803833
19.3	0	2.710177422	23.42119408	34.97593689	0	2.335551262	15.88244247	35.32175827
19.4	0	2.518834591	22.73344231	35.8188591	0	2.073232889	15.66727543	37.57166672
19.5	0	2.335864544	22.06453705	36.63406372	0	1.81104219	15.55205536	39.82687759
19.6	0	2.161470413	21.4144516	37.41917419	0	1.548200488	15.4579792	42.08465576
19.7	0	1.995786428	20.78306389	38.17190552	0	1.283879042	15.32481003	44.33845139
19.8	0	1.838880301	20.17016411	38.89008331	0	1.018011928	15.15854073	46.57799911
19.9	0	1.690754414	19.57546234	39.57165527	0	0.750563145	14.96692276	48.7897644
20	0	1.55134964	18.99860191	40.21471024	0	0.481934279	14.75614262	50.95763779
20.1	0	1.420550108	18.43916512	40.81747055	0	0.229791373	14.53105259	53.06391144
20.2	0	1.298188448	17.89668083	41.37832642	0	0.091754034	14.29539204	55.09053802
20.3	0	1.184051633	17.3706398	41.8958168	0	0.036514238	14.05200005	57.02058792
20.4	0	1.077886939	16.86049461	42.36866379	0	0.014479935	13.8029995	58.83998871
20.5	0	0.979408801	16.36567116	42.79576111	0	0.005720852	13.54995251	60.5393486
20.6	0	0.888304353	15.88557339	43.17617798	0	0.002251455	13.29399014	62.11593628
20.7	0	0.804239929	15.41959476	43.5091629	0	0.000882449	13.03591633	63.57554245
20.8	0	0.726866603	14.96711636	43.79418945	0	0.000344391	12.77628613	64.93453217
20.9	0	0.655825317	14.52751827	44.03105545	0	0.000133802	12.51546955	66.229599
21	0	0.590752006	14.10018253	44.21939087	0	5.17408E-05	12.25369549	67.24645233
21.1	0	0.531281531	13.68449879	44.35580063	0	1.99105E-05	11.99107456	67.7848587
21.2	0	0.477051914	13.27986622	44.42863846	0	7.62291E-06	11.72770405	68.0656662
21.3	0	0.427707106	12.88570213	44.44973373	0	2.90307E-06	11.46379757	68.22761536
21.4	0	0.382900119	12.50143909	44.43634033	0	1.09943E-06	11.19964695	68.33613586
21.5	0	0.34229517	12.12653351	44.37888336	0	4.1384E-07	10.93556976	68.42183685
21.6	0	0.30556941	11.76046562	44.25176239	0	1.5466E-07	10.6718483	68.49919128
21.7	0	0.272414416	11.40274239	44.08190155	0	5.725E-08	10.40868092	68.56541443
21.8	0	0.242537171	11.05290031	43.86895752	0	2.086E-08	10.14614677	68.42388916
21.9	0	0.215660706	10.71050644	43.61534882	0	7.38E-09	9.884195328	67.28990936
22	0	0.191524476	10.37516117	43.32221222	0	2.45E-09	9.622659683	65.6276474
22.1	0	0.169884518	10.0464983	42.99139786	0	7E-10	9.361299515	63.95689011
22.2	0	0.150513276	9.724185944	42.6245842	0	1.5E-10	9.099851608	62.26987076
22.3	0	0.133199349	9.407927513	42.22362518	0	0	8.838085175	60.56178284
22.4	0	0.117747076	9.0974617	41.79039764	0	0	8.575857162	58.83036804
22.5	0	0.103975944	8.792562485	41.32683945	0	0	8.313136101	57.07544327
22.6	0	0.091719978	8.493041039	40.83493042	0	0	8.050003052	55.29837799
22.7	0	0.080826998	8.198739052	40.31666565	0	0	7.786633015	53.50159454
22.8	0	0.07115791	7.909534454	39.7740593	0	0	7.523245335	51.6880722
22.9	0	0.062585913	7.62533474	39.20913315	0	0	7.26004982	49.86094666
23	0	0.054995682	7.34607935	38.62389755	0	0	6.997197628	48.02315521
23.1	0	0.048282627	7.071734428	38.02034378	0	0	6.734745026	46.17715836
23.2	0	0.042352073	6.802294254	37.4004364	0	0	6.472644329	44.32479858
23.3	0	0.037118535	6.537774563	36.76610947	0	0	6.210760593	42.46702957
23.4	0	0.032504987	6.278214455	36.11925125	0	0	5.94891119	40.60516739
23.5	0	0.028442144	6.023669243	35.46169662	0	0	5.686914921	38.74212265
23.6	0	0.02486782	5.774211884	34.79522324	0	0	5.424640656	36.88240814
23.7	0	0.021726297	5.529926777	34.1215477	0	0	5.162041664	35.03218079
23.8	0	0.01896774	5.290909767	33.44231033	0	0	4.899161816	33.19919968
23.9	0	0.016547648	5.057261944	32.75908661	0	0	4.636122227	31.39275169
24	0	0.014426352	4.829090118	32.07336044	0	0	4.373084068	29.6234684
24.1	0	0.012568533	4.606501579	31.3865242	0	0	4.110200882	27.90302277
24.2	0	0.010942806	4.389602661	30.69983673	0	0	3.847578049	26.24374199
24.3	0	0.009521307	4.178496838	30.01442909	0	0	3.585246325	24.65811729
24.4	0	0.008279345	3.973280191	29.33106613	0	0	3.323158026	23.15823174
24.5	0	0.007195055	3.774042368	28.6507225	0	0	3.061207771	21.75515175
24.6	0	0.00624911	3.580862522	27.97453499	0	0	2.799268961	20.4582901
24.7	0	0.005424442	3.393808126	27.30349731	0	0	2.537237406	19.27477837
24.8	0	0.004705994	3.212934256	26.63852501	0	0	2.275076151	18.20895576
24.9	0	0.004080501	3.038281918	25.98045349	0	0	2.012707949	17.26156235
25	0	0.00353629	2.869877577	25.33003235	0	0	1.749288797	16.42562294
25.1	0	0.003063095	2.707731724	24.68793106	0	0	1.484389067	15.79851151
25.2	0	0.002651899	2.55183959	24.05474281	0	0	1.217915058	15.46567726
25.3	0	0.002294792	2.402180433	23.43098068	0	0	0.949975431	15.29050541
25.4	0	0.001984837	2.258717299	22.81708908	0	0	0.680485427	15.19463825
25.5	0	0.001715958	2.121397734	22.21343994	0	0	0.408695132	15.11488342
25.6	0	0.00148284	1.990154386	21.62034225	0	0	0.185474619	15.00093651
25.7	0	0.001280834	1.864905	21.03804207	0	0	0.078311458	14.85628986
25.8	0	0.001105876	1.745553613	20.4667263	0	0	0.032968923	14.68646336
25.9	0	0.000954422	1.631991267	19.90652847	0	0	0.013840185	14.49623299
26	0	0.000823378	1.524096847	19.35753059	0	0	0.005793663	14.28965473
26.1	0	0.000710047	1.421738386	18.81976891	0	0	0.002418538	14.07010841
26.2	0	0.00061208	1.324774027	18.29323959	0	0	0.001006823	13.8403759
26.3	0	0.000527432	1.233053088	17.77789688	0	0	0.000417989	13.60270882
26.4	0	0.000454325	1.14641726	17.27366447	0	0	0.000173059	13.3589077
26.5	0	0.000391212	1.064701676	16.78043175	0	0	7.1458E-05	13.11039352
26.6	0	0.00033675	0.987736285	16.29806709	0	0	2.94262E-05	12.85827255
26.7	0	0.000289771	0.915346861	15.82640934	0	0	1.20849E-05	12.60339451
26.8	0	0.000249264	0.847356081	15.36528492	0	0	4.94945E-06	12.34640217
26.9	0	0.00021435	0.783584476	14.91449928	0	0	2.02133E-06	12.08777142
27	0	0.000184268	0.723851681	14.47384739	0	0	8.2296E-07	11.82784557
27.1	0	0.000158359	0.667977154	14.04311562	0	0	3.3385E-07	11.5668602
27.2	0	0.000136053	0.615781069	13.62208176	0	0	1.3478E-07	11.30496883
27.3	0	0.000116854	0.567085207	13.21052074	0	0	5.402E-08	11.04224396
27.4	0	0.000100335	0.521713793	12.8082056	0	0	2.137E-08	10.77876759
27.5	0	8.61279E-05	0.479493797	12.41490936	0	0	8.25E-09	10.51471996
27.6	0	7.3912E-05	0.44025591	12.03040886	0	0	3.02E-09	10.25034428
27.7	0	6.34119E-05	0.40383482	11.6544838	0	0	9.9E-10	9.985918999
27.8	0	5.43892E-05	0.370069802	11.2869215	0	0	2.4E-10	9.721716881
27.9	0	4.66384E-05	0.33880493	10.92751598	0	0	0	9.457965851
28	0	3.99822E-05	0.309889615	10.57606983	0	0	0	9.194822311
28.1	0	3.42677E-05	0.283178627	10.23239422	0	0	0	8.932340622
28.2	0	2.93629E-05	0.258532465	9.896310806	0	0	0	8.670475006
28.3	0	2.51542E-05	0.235817447	9.567652702	0	0	0	8.409083366
28.4	0	2.15439E-05	0.214905709	9.246264458	0	0	0	8.147954941
28.5	0	1.84477E-05	0.195675373	8.931999207	0	0	0	7.886845589
28.6	0	1.5793E-05	0.178010479	8.624723434	0	0	0	7.625518322
28.7	0	1.35175E-05	0.161800966	8.324315071	0	0	0	7.363782883
28.8	0	1.15674E-05	0.146942616	8.030661583	0	0	0	7.101529121
28.9	0	9.89659E-06	0.133336917	7.743660927	0	0	0	6.838742256
29	0	8.46545E-06	0.120890997	7.463221073	0	0	0	6.575504303
29.1	0	7.23984E-06	0.10951744	7.189260006	0	0	0	6.311975479
29.2	0	6.19049E-06	0.099134132	6.921703339	0	0	0	6.048363209
29.3	0	5.29224E-06	0.089664087	6.660484791	0	0	0	5.784881592
29.4	0	4.5235E-06	0.081035256	6.405545712	0	0	0	5.521711349
29.5	0	3.86573E-06	0.073180318	6.156832695	0	0	0	5.258966446
29.6	0	3.30302E-06	0.0660365	5.914298534	0	0	0	4.996673584
29.7	0	2.82173E-06	0.059545364	5.677898884	0	0	0	4.734770298
29.8	0	2.41016E-06	0.05365257	5.447595119	0	0	0	4.47312355
29.9	0	2.05828E-06	0.048307691	5.223349571	0	0	0	4.211557388
30	0	1.75748E-06	0.043463998	5.005126476	0	0	0	3.949895382
30.1	0	1.5004E-06	0.039078254	4.792891979	0	0	0	3.68799901
30.2	0	1.28072E-06	0.035110503	4.586611271	0	0	0	3.425797462
30.3	0	1.09303E-06	0.03152388	4.386249065	0	0	0	3.163302898
30.4	0	9.327E-07	0.028284421	4.191769123	0	0	0	2.900605202
30.5	0	7.9577E-07	0.025360866	4.00313282	0	0	0	2.637850761
30.6	0	6.7883E-07	0.022724492	3.820299864	0	0	0	2.375210285
30.7	0	5.7899E-07	0.020348934	3.643225431	0	0	0	2.112402439
30.8	0	4.9376E-07	0.018210029	3.471862316	0	0	0	1.848247766
30.9	0	4.2101E-07	0.016285647	3.306158304	0	0	0	1.582417369
31	0	3.5893E-07	0.014555553	3.146058083	0	0	0	1.314865589
31.1	0	3.0595E-07	0.013001266	2.991500854	0	0	0	1.045758963
31.2	0	2.6075E-07	0.011605919	2.842421532	0	0	0	0.774947882
31.3	0	2.2219E-07	0.010354145	2.698750257	0	0	0	0.502022445
31.4	0	1.893E-07	0.009231948	2.560412169	0	0	0	0.253953725
31.5	0	1.6125E-07	0.008226605	2.427327394	0	0	0	0.113697946
31.6	0	1.3733E-07	0.007326551	2.299411297	0	0	0	0.050766505
31.7	0	1.1694E-07	0.006521294	2.176574707	0	0	0	0.022606986
31.8	0	9.955E-08	0.005801318	2.058723688	0	0	0	0.010040657
31.9	0	8.473E-08	0.005158005	1.945759892	0	0	0	0.00444783
32	0	7.21E-08	0.004583554	1.837581038	0	0	0	0.001965228
32.1	0	6.133E-08	0.004070912	1.734080911	0	0	0	0.0008661
32.2	0	5.216E-08	0.003613711	1.635149479	0	0	0	0.000380736
32.3	0	4.434E-08	0.003206198	1.540673971	0	0	0	0.000166952
32.4	0	3.768E-08	0.002843189	1.450538158	0	0	0	7.30264E-05
32.5	0	0.000000032	0.002520013	1.364623785	0	0	0	3.18637E-05
32.6	0	2.717E-08	0.002232465	1.282810092	0	0	0	1.3869E-05
32.7	0	2.305E-08	0.001976761	1.204974771	0	0	0	6.02167E-06
32.8	0	1.955E-08	0.001749502	1.130993724	0	0	0	2.60792E-06
32.9	0	1.656E-08	0.001547634	1.060742378	0	0	0	1.12646E-06
33	0	1.402E-08	0.001368418	0.994094908	0	0	0	4.8511E-07
33.1	0	1.185E-08	0.001209396	0.930925667	0	0	0	2.0815E-07
33.2	0	1.001E-08	0.001068367	0.87110883	0	0	0	8.885E-08
